,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,42.25871901512146,1.3670895921178803,0.062193679809570315,0.008887632042675836,0.5011872336272722,l1,"{'C': 0.5011872336272722, 'penalty': 'l1'}",0.9125,0.92275,0.9144166666666667,0.9140833333333334,0.91775,0.9162999999999999,0.00364980973628914,9
1,43.51747226715088,0.8592820428979466,0.06130480766296387,0.007906251066234517,0.5754399373371569,l1,"{'C': 0.5754399373371569, 'penalty': 'l1'}",0.9121666666666667,0.9225,0.9145833333333333,0.9140833333333334,0.9183333333333333,0.9163333333333332,0.0036746126024082755,8
2,44.83677549362183,1.0199032049306123,0.057606077194213866,0.0021915017755636586,0.660693448007596,l1,"{'C': 0.660693448007596, 'penalty': 'l1'}",0.9126666666666666,0.9230833333333334,0.915,0.9145,0.9183333333333333,0.9167166666666666,0.003671814568060643,3
3,47.244783115386966,0.938610583564733,0.06897716522216797,0.018251598852394114,0.7585775750291838,l1,"{'C': 0.7585775750291838, 'penalty': 'l1'}",0.9126666666666666,0.9228333333333333,0.91475,0.9145833333333333,0.9183333333333333,0.9166333333333332,0.0036003857817986365,4
4,49.66791319847107,1.3160867034655759,0.06526327133178711,0.016129428475535078,0.8709635899560807,l1,"{'C': 0.8709635899560807, 'penalty': 'l1'}",0.9129166666666667,0.92275,0.91475,0.9148333333333334,0.9184166666666667,0.9167333333333332,0.0034969828265075473,2
5,52.12031946182251,0.810932849634442,0.06015810966491699,0.0022873706242427993,1.0,l1,"{'C': 1.0, 'penalty': 'l1'}",0.91325,0.9224166666666667,0.915,0.915,0.9184166666666667,0.9168166666666666,0.0032631784096695143,1
6,54.71663589477539,1.4376489863978774,0.05964131355285644,0.003484534629362561,1.1481536214968828,l1,"{'C': 1.1481536214968828, 'penalty': 'l1'}",0.9128333333333334,0.9223333333333333,0.9145833333333333,0.9150833333333334,0.91825,0.9166166666666667,0.0033510363239518,5
7,55.50757536888123,0.7309564206706928,0.06238512992858887,0.00612737459967037,1.318256738556407,l1,"{'C': 1.318256738556407, 'penalty': 'l1'}",0.9130000000000001,0.9219166666666667,0.9144166666666667,0.9150833333333334,0.9183333333333333,0.91655,0.003202689841714636,6
8,58.90592541694641,0.805670912010288,0.07289304733276367,0.015557405900847223,1.5135612484362082,l1,"{'C': 1.5135612484362082, 'penalty': 'l1'}",0.9125,0.9221666666666667,0.9146666666666666,0.9146666666666666,0.91825,0.91645,0.0034024500976012595,7
9,60.76885361671448,1.200977977396266,0.061207151412963866,0.0026601305642496523,1.7378008287493756,l1,"{'C': 1.7378008287493756, 'penalty': 'l1'}",0.9118333333333335,0.9219166666666667,0.9145833333333333,0.9144166666666667,0.9175833333333333,0.9160666666666666,0.003445770354120133,11
10,61.42149705886841,0.3634647624349175,0.05932912826538086,0.0030238216555698743,1.9952623149688795,l1,"{'C': 1.9952623149688795, 'penalty': 'l1'}",0.9120833333333332,0.9219166666666667,0.9148333333333334,0.9143333333333333,0.9176666666666666,0.9161666666666667,0.0033800887562311453,10
